dataset,prediction,ground_truth
mitdb_234,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'CNN', 'TimesNet', 'KMeansAD', 'IForest', 'ALLM4TS', 'FITS', 'OmniAnomaly', 'PCA', 'LSTMAD', 'USAD', 'MCD', 'TranAD', 'COPOD', 'EIF', 'AnomalyTransformer', 'HBOS', 'AutoEncoder', 'OCSVM', 'Donut', 'RobustPCA', 'LOF', 'KNN', 'CBLOF']"
msl_c-1,"['PCA', 'OmniAnomaly', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'EIF', 'CNN', 'COPOD', 'CBLOF', 'KNN', 'TimesNet', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'LOF', 'Donut', 'AutoEncoder', 'AnomalyTransformer']","['OFA', 'OmniAnomaly', 'KMeansAD', 'PCA', 'TimesNet', 'IForest', 'Donut', 'FITS', 'COPOD', 'HBOS', 'OCSVM', 'USAD', 'MCD', 'TranAD', 'AutoEncoder', 'EIF', 'CNN', 'KNN', 'LOF', 'LSTMAD', 'CBLOF', 'AnomalyTransformer', 'RobustPCA', 'ALLM4TS']"
msl_c-2,"['PCA', 'OmniAnomaly', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'EIF', 'CNN', 'COPOD', 'CBLOF', 'KNN', 'TimesNet', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'COPOD', 'OCSVM', 'AutoEncoder', 'HBOS', 'OFA', 'FITS', 'USAD', 'EIF', 'TranAD', 'CBLOF', 'KNN', 'TimesNet', 'LSTMAD', 'CNN', 'MCD', 'Donut', 'LOF', 'AnomalyTransformer', 'ALLM4TS', 'RobustPCA']"
msl_d-14,"['PCA', 'OmniAnomaly', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'EIF', 'CNN', 'COPOD', 'CBLOF', 'KNN', 'TimesNet', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'LOF', 'Donut', 'AutoEncoder', 'AnomalyTransformer']","['HBOS', 'AutoEncoder', 'OCSVM', 'COPOD', 'MCD', 'IForest', 'Donut', 'EIF', 'LOF', 'CBLOF', 'KMeansAD', 'TranAD', 'LSTMAD', 'ALLM4TS', 'KNN', 'CNN', 'USAD', 'AnomalyTransformer', 'OmniAnomaly', 'PCA', 'TimesNet', 'FITS', 'OFA', 'RobustPCA']"
msl_f-7,"['KMeansAD', 'PCA', 'OmniAnomaly', 'IForest', 'EIF', 'HBOS', 'MCD', 'CNN', 'CBLOF', 'COPOD', 'KNN', 'USAD', 'TranAD', 'TimesNet', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'LOF', 'Donut', 'RobustPCA', 'AnomalyTransformer', 'AutoEncoder']","['IForest', 'KMeansAD', 'MCD', 'AutoEncoder', 'RobustPCA', 'COPOD', 'EIF', 'LSTMAD', 'HBOS', 'CNN', 'OFA', 'CBLOF', 'TranAD', 'FITS', 'KNN', 'AnomalyTransformer', 'TimesNet', 'USAD', 'ALLM4TS', 'Donut', 'LOF', 'OCSVM', 'OmniAnomaly', 'PCA']"
msl_m-5,"['PCA', 'OmniAnomaly', 'KMeansAD', 'IForest', 'MCD', 'EIF', 'HBOS', 'CNN', 'CBLOF', 'COPOD', 'KNN', 'TimesNet', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'LOF', 'Donut', 'AutoEncoder', 'AnomalyTransformer']","['KMeansAD', 'OmniAnomaly', 'PCA', 'OFA', 'IForest', 'HBOS', 'CBLOF', 'LOF', 'OCSVM', 'KNN', 'EIF', 'RobustPCA', 'USAD', 'COPOD', 'TimesNet', 'FITS', 'AnomalyTransformer', 'LSTMAD', 'Donut', 'TranAD', 'MCD', 'CNN', 'AutoEncoder', 'ALLM4TS']"
msl_s-2,"['KMeansAD', 'PCA', 'OmniAnomaly', 'IForest', 'EIF', 'HBOS', 'MCD', 'CBLOF', 'CNN', 'COPOD', 'KNN', 'USAD', 'TranAD', 'TimesNet', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'LOF', 'Donut', 'RobustPCA', 'AnomalyTransformer', 'AutoEncoder']","['KMeansAD', 'IForest', 'OFA', 'PCA', 'OmniAnomaly', 'USAD', 'EIF', 'LOF', 'OCSVM', 'AutoEncoder', 'CBLOF', 'TranAD', 'LSTMAD', 'CNN', 'KNN', 'HBOS', 'COPOD', 'MCD', 'TimesNet', 'FITS', 'AnomalyTransformer', 'ALLM4TS', 'RobustPCA', 'Donut']"
msl_t-5,"['KMeansAD', 'PCA', 'OmniAnomaly', 'IForest', 'EIF', 'HBOS', 'MCD', 'CNN', 'CBLOF', 'COPOD', 'KNN', 'USAD', 'TranAD', 'TimesNet', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'LOF', 'Donut', 'RobustPCA', 'AnomalyTransformer', 'AutoEncoder']","['KMeansAD', 'OmniAnomaly', 'PCA', 'AutoEncoder', 'LOF', 'OCSVM', 'KNN', 'EIF', 'COPOD', 'HBOS', 'CBLOF', 'MCD', 'USAD', 'FITS', 'OFA', 'CNN', 'LSTMAD', 'TranAD', 'IForest', 'TimesNet', 'RobustPCA', 'AnomalyTransformer', 'Donut', 'ALLM4TS']"
msl_t-8,"['KMeansAD', 'PCA', 'OmniAnomaly', 'IForest', 'EIF', 'HBOS', 'CBLOF', 'MCD', 'CNN', 'COPOD', 'USAD', 'KNN', 'TranAD', 'TimesNet', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'LOF', 'ALLM4TS', 'Donut', 'AnomalyTransformer', 'RobustPCA', 'AutoEncoder']","['KMeansAD', 'IForest', 'ALLM4TS', 'USAD', 'PCA', 'OmniAnomaly', 'EIF', 'AutoEncoder', 'COPOD', 'OCSVM', 'TranAD', 'MCD', 'LOF', 'OFA', 'LSTMAD', 'HBOS', 'CBLOF', 'TimesNet', 'CNN', 'FITS', 'Donut', 'KNN', 'RobustPCA', 'AnomalyTransformer']"
psm,"['OmniAnomaly', 'PCA', 'MCD', 'IForest', 'CNN', 'KMeansAD', 'HBOS', 'EIF', 'TimesNet', 'OFA', 'COPOD', 'KNN', 'LSTMAD', 'CBLOF', 'FITS', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'USAD', 'TranAD', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['CNN', 'LSTMAD', 'Donut', 'HBOS', 'IForest', 'EIF', 'MCD', 'OmniAnomaly', 'PCA', 'COPOD', 'CBLOF', 'OFA', 'KNN', 'KMeansAD', 'USAD', 'TimesNet', 'TranAD', 'FITS', 'RobustPCA', 'LOF', 'AnomalyTransformer', 'ALLM4TS', 'OCSVM', 'AutoEncoder']"
smap_a-5,"['OmniAnomaly', 'PCA', 'KMeansAD', 'MCD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'USAD', 'FITS', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['KMeansAD', 'IForest', 'OmniAnomaly', 'CNN', 'PCA', 'FITS', 'TimesNet', 'EIF', 'Donut', 'OFA', 'CBLOF', 'LSTMAD', 'TranAD', 'MCD', 'LOF', 'COPOD', 'OCSVM', 'RobustPCA', 'USAD', 'HBOS', 'KNN', 'AutoEncoder', 'AnomalyTransformer', 'ALLM4TS']"
smap_a-6,"['PCA', 'OmniAnomaly', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'EIF', 'CNN', 'COPOD', 'CBLOF', 'KNN', 'TimesNet', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['KMeansAD', 'TranAD', 'USAD', 'PCA', 'OmniAnomaly', 'ALLM4TS', 'LSTMAD', 'CNN', 'IForest', 'EIF', 'TimesNet', 'CBLOF', 'AutoEncoder', 'LOF', 'HBOS', 'FITS', 'OFA', 'MCD', 'OCSVM', 'COPOD', 'Donut', 'RobustPCA', 'AnomalyTransformer', 'KNN']"
smap_f-1,"['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'EIF', 'CNN', 'COPOD', 'CBLOF', 'KNN', 'TimesNet', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['ALLM4TS', 'RobustPCA', 'LOF', 'KNN', 'OCSVM', 'Donut', 'AnomalyTransformer', 'AutoEncoder', 'MCD', 'HBOS', 'CBLOF', 'TranAD', 'EIF', 'COPOD', 'USAD', 'CNN', 'PCA', 'LSTMAD', 'OmniAnomaly', 'IForest', 'FITS', 'KMeansAD', 'OFA', 'TimesNet']"
smap_g-7,"['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'CNN', 'EIF', 'COPOD', 'CBLOF', 'TimesNet', 'KNN', 'USAD', 'TranAD', 'LSTMAD', 'OFA', 'FITS', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'IForest', 'TimesNet', 'KMeansAD', 'OFA', 'FITS', 'Donut', 'USAD', 'TranAD', 'LSTMAD', 'CNN', 'AutoEncoder', 'MCD', 'HBOS', 'COPOD', 'OCSVM', 'CBLOF', 'EIF', 'RobustPCA', 'ALLM4TS', 'KNN', 'LOF', 'AnomalyTransformer']"
smap_p-1,"['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'CNN', 'EIF', 'COPOD', 'CBLOF', 'TimesNet', 'KNN', 'USAD', 'TranAD', 'LSTMAD', 'OFA', 'FITS', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['IForest', 'COPOD', 'MCD', 'ALLM4TS', 'RobustPCA', 'EIF', 'USAD', 'OFA', 'TranAD', 'LOF', 'Donut', 'FITS', 'CBLOF', 'OCSVM', 'OmniAnomaly', 'PCA', 'AnomalyTransformer', 'TimesNet', 'HBOS', 'KNN', 'AutoEncoder', 'LSTMAD', 'CNN', 'KMeansAD']"
smd_machine-1-3,"['OmniAnomaly', 'PCA', 'MCD', 'IForest', 'KMeansAD', 'CNN', 'HBOS', 'EIF', 'TimesNet', 'COPOD', 'OFA', 'KNN', 'CBLOF', 'LSTMAD', 'FITS', 'ALLM4TS', 'OCSVM', 'USAD', 'TranAD', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['KMeansAD', 'OFA', 'TimesNet', 'FITS', 'CNN', 'LSTMAD', 'KNN', 'OmniAnomaly', 'PCA', 'MCD', 'EIF', 'ALLM4TS', 'TranAD', 'USAD', 'LOF', 'IForest', 'HBOS', 'CBLOF', 'Donut', 'COPOD', 'RobustPCA', 'AutoEncoder', 'OCSVM', 'AnomalyTransformer']"
smd_machine-1-4,"['OmniAnomaly', 'PCA', 'KMeansAD', 'MCD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'USAD', 'FITS', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['KMeansAD', 'OFA', 'FITS', 'TimesNet', 'CNN', 'LSTMAD', 'TranAD', 'KNN', 'OmniAnomaly', 'PCA', 'USAD', 'MCD', 'EIF', 'Donut', 'LOF', 'HBOS', 'COPOD', 'IForest', 'ALLM4TS', 'CBLOF', 'AutoEncoder', 'OCSVM', 'RobustPCA', 'AnomalyTransformer']"
smd_machine-1-6,"['OmniAnomaly', 'MCD', 'PCA', 'IForest', 'CNN', 'KMeansAD', 'HBOS', 'EIF', 'TimesNet', 'OFA', 'COPOD', 'KNN', 'LSTMAD', 'CBLOF', 'FITS', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'USAD', 'TranAD', 'Donut', 'LOF', 'AnomalyTransformer']","['AutoEncoder', 'OCSVM', 'EIF', 'KMeansAD', 'CNN', 'LSTMAD', 'TimesNet', 'MCD', 'KNN', 'FITS', 'OmniAnomaly', 'PCA', 'OFA', 'Donut', 'TranAD', 'HBOS', 'USAD', 'ALLM4TS', 'IForest', 'COPOD', 'CBLOF', 'RobustPCA', 'LOF', 'AnomalyTransformer']"
smd_machine-1-7,"['OmniAnomaly', 'PCA', 'MCD', 'IForest', 'KMeansAD', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'OFA', 'KNN', 'CBLOF', 'LSTMAD', 'FITS', 'ALLM4TS', 'USAD', 'OCSVM', 'TranAD', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['KMeansAD', 'PCA', 'OmniAnomaly', 'OFA', 'TimesNet', 'CNN', 'KNN', 'CBLOF', 'LSTMAD', 'USAD', 'EIF', 'MCD', 'FITS', 'TranAD', 'Donut', 'LOF', 'OCSVM', 'ALLM4TS', 'AutoEncoder', 'HBOS', 'IForest', 'COPOD', 'AnomalyTransformer', 'RobustPCA']"
smd_machine-1-8,"['OmniAnomaly', 'PCA', 'MCD', 'IForest', 'CNN', 'KMeansAD', 'HBOS', 'EIF', 'TimesNet', 'COPOD', 'OFA', 'KNN', 'LSTMAD', 'CBLOF', 'FITS', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'USAD', 'TranAD', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['USAD', 'CNN', 'LSTMAD', 'KMeansAD', 'TimesNet', 'TranAD', 'PCA', 'OFA', 'OmniAnomaly', 'CBLOF', 'KNN', 'EIF', 'MCD', 'AutoEncoder', 'FITS', 'LOF', 'RobustPCA', 'HBOS', 'Donut', 'COPOD', 'ALLM4TS', 'OCSVM', 'AnomalyTransformer', 'IForest']"
smd_machine-2-1,"['OmniAnomaly', 'MCD', 'PCA', 'IForest', 'CNN', 'KMeansAD', 'HBOS', 'EIF', 'TimesNet', 'OFA', 'COPOD', 'KNN', 'LSTMAD', 'CBLOF', 'FITS', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'USAD', 'TranAD', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'OmniAnomaly', 'PCA', 'CBLOF', 'EIF', 'ALLM4TS', 'AutoEncoder', 'KMeansAD', 'OCSVM', 'Donut', 'CNN', 'TimesNet', 'USAD', 'KNN', 'LSTMAD', 'TranAD', 'HBOS', 'FITS', 'IForest', 'MCD', 'RobustPCA', 'COPOD', 'LOF', 'AnomalyTransformer']"
smd_machine-2-2,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['RobustPCA', 'OmniAnomaly', 'PCA', 'IForest', 'KMeansAD', 'EIF', 'LSTMAD', 'USAD', 'HBOS', 'CNN', 'TranAD', 'COPOD', 'KNN', 'OFA', 'CBLOF', 'Donut', 'LOF', 'TimesNet', 'MCD', 'AnomalyTransformer', 'FITS', 'OCSVM', 'ALLM4TS', 'AutoEncoder']"
smd_machine-2-4,"['OmniAnomaly', 'PCA', 'MCD', 'IForest', 'KMeansAD', 'CNN', 'HBOS', 'EIF', 'TimesNet', 'COPOD', 'OFA', 'KNN', 'CBLOF', 'LSTMAD', 'FITS', 'ALLM4TS', 'OCSVM', 'USAD', 'TranAD', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['USAD', 'MCD', 'OmniAnomaly', 'PCA', 'KMeansAD', 'TranAD', 'EIF', 'CBLOF', 'CNN', 'LSTMAD', 'TimesNet', 'AutoEncoder', 'OFA', 'OCSVM', 'Donut', 'HBOS', 'KNN', 'IForest', 'COPOD', 'FITS', 'LOF', 'ALLM4TS', 'AnomalyTransformer', 'RobustPCA']"
smd_machine-2-5,"['OmniAnomaly', 'PCA', 'MCD', 'IForest', 'CNN', 'KMeansAD', 'HBOS', 'EIF', 'TimesNet', 'COPOD', 'OFA', 'KNN', 'LSTMAD', 'CBLOF', 'FITS', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'USAD', 'TranAD', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['KMeansAD', 'USAD', 'LSTMAD', 'MCD', 'CNN', 'OmniAnomaly', 'PCA', 'TranAD', 'OFA', 'TimesNet', 'AutoEncoder', 'CBLOF', 'FITS', 'EIF', 'OCSVM', 'KNN', 'COPOD', 'Donut', 'LOF', 'HBOS', 'ALLM4TS', 'IForest', 'RobustPCA', 'AnomalyTransformer']"
smd_machine-2-7,"['OmniAnomaly', 'PCA', 'MCD', 'IForest', 'KMeansAD', 'CNN', 'HBOS', 'EIF', 'TimesNet', 'COPOD', 'OFA', 'KNN', 'CBLOF', 'LSTMAD', 'FITS', 'ALLM4TS', 'OCSVM', 'USAD', 'TranAD', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['USAD', 'CBLOF', 'TranAD', 'CNN', 'EIF', 'LSTMAD', 'OCSVM', 'OmniAnomaly', 'COPOD', 'PCA', 'AutoEncoder', 'TimesNet', 'KMeansAD', 'OFA', 'MCD', 'Donut', 'HBOS', 'FITS', 'KNN', 'ALLM4TS', 'LOF', 'IForest', 'RobustPCA', 'AnomalyTransformer']"
smd_machine-3-10,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['CBLOF', 'EIF', 'TranAD', 'USAD', 'LSTMAD', 'OmniAnomaly', 'PCA', 'CNN', 'FITS', 'TimesNet', 'ALLM4TS', 'Donut', 'OFA', 'LOF', 'HBOS', 'RobustPCA', 'OCSVM', 'KMeansAD', 'IForest', 'KNN', 'COPOD', 'AutoEncoder', 'AnomalyTransformer', 'MCD']"
smd_machine-3-2,"['OmniAnomaly', 'PCA', 'MCD', 'IForest', 'KMeansAD', 'CNN', 'HBOS', 'EIF', 'TimesNet', 'COPOD', 'OFA', 'KNN', 'CBLOF', 'LSTMAD', 'FITS', 'ALLM4TS', 'OCSVM', 'USAD', 'TranAD', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'OFA', 'USAD', 'RobustPCA', 'TimesNet', 'OCSVM', 'CNN', 'MCD', 'LSTMAD', 'FITS', 'AutoEncoder', 'ALLM4TS', 'AnomalyTransformer', 'EIF', 'IForest', 'KMeansAD', 'KNN', 'TranAD', 'LOF', 'CBLOF', 'Donut', 'HBOS', 'COPOD']"
smd_machine-3-3,"['MCD', 'OmniAnomaly', 'PCA', 'OFA', 'CNN', 'IForest', 'HBOS', 'KMeansAD', 'TimesNet', 'EIF', 'COPOD', 'LSTMAD', 'ALLM4TS', 'FITS', 'KNN', 'OCSVM', 'CBLOF', 'RobustPCA', 'AutoEncoder', 'TranAD', 'USAD', 'Donut', 'LOF', 'AnomalyTransformer']","['CBLOF', 'KNN', 'KMeansAD', 'MCD', 'USAD', 'EIF', 'TimesNet', 'OFA', 'CNN', 'LSTMAD', 'OmniAnomaly', 'PCA', 'TranAD', 'FITS', 'LOF', 'IForest', 'ALLM4TS', 'OCSVM', 'HBOS', 'Donut', 'AutoEncoder', 'COPOD', 'AnomalyTransformer', 'RobustPCA']"
smd_machine-3-6,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['MCD', 'CNN', 'EIF', 'AutoEncoder', 'PCA', 'OmniAnomaly', 'LSTMAD', 'HBOS', 'OCSVM', 'CBLOF', 'TimesNet', 'Donut', 'KNN', 'ALLM4TS', 'KMeansAD', 'USAD', 'TranAD', 'OFA', 'FITS', 'IForest', 'COPOD', 'LOF', 'AnomalyTransformer', 'RobustPCA']"
svdb_800,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'IForest', 'ALLM4TS', 'OFA', 'LSTMAD', 'CNN', 'USAD', 'KMeansAD', 'TranAD', 'Donut', 'FITS', 'COPOD', 'CBLOF', 'MCD', 'RobustPCA', 'HBOS', 'AutoEncoder', 'TimesNet', 'OCSVM', 'EIF', 'AnomalyTransformer', 'KNN', 'LOF']"
svdb_801,"['OmniAnomaly', 'PCA', 'KMeansAD', 'MCD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'USAD', 'FITS', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'ALLM4TS', 'OFA', 'LSTMAD', 'CNN', 'IForest', 'USAD', 'TimesNet', 'TranAD', 'RobustPCA', 'Donut', 'FITS', 'KMeansAD', 'AnomalyTransformer', 'EIF', 'COPOD', 'LOF', 'KNN', 'OCSVM', 'HBOS', 'AutoEncoder', 'MCD', 'CBLOF']"
svdb_802,"['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'CNN', 'EIF', 'COPOD', 'CBLOF', 'TimesNet', 'KNN', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'PCA', 'OmniAnomaly', 'ALLM4TS', 'CNN', 'LSTMAD', 'TimesNet', 'USAD', 'Donut', 'TranAD', 'FITS', 'IForest', 'KMeansAD', 'MCD', 'OCSVM', 'KNN', 'LOF', 'AutoEncoder', 'HBOS', 'COPOD', 'AnomalyTransformer', 'CBLOF', 'EIF', 'RobustPCA']"
svdb_803,"['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'EIF', 'CNN', 'COPOD', 'CBLOF', 'KNN', 'TimesNet', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'ALLM4TS', 'OFA', 'CNN', 'LSTMAD', 'IForest', 'FITS', 'AnomalyTransformer', 'USAD', 'TranAD', 'Donut', 'TimesNet', 'MCD', 'KMeansAD', 'OCSVM', 'EIF', 'AutoEncoder', 'HBOS', 'LOF', 'KNN', 'COPOD', 'RobustPCA', 'CBLOF']"
svdb_804,"['OmniAnomaly', 'PCA', 'KMeansAD', 'MCD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'LSTMAD', 'OFA', 'USAD', 'TranAD', 'FITS', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'OFA', 'ALLM4TS', 'IForest', 'CNN', 'TimesNet', 'LSTMAD', 'USAD', 'TranAD', 'FITS', 'Donut', 'MCD', 'COPOD', 'OCSVM', 'HBOS', 'AutoEncoder', 'RobustPCA', 'EIF', 'AnomalyTransformer', 'KMeansAD', 'KNN', 'LOF', 'CBLOF']"
svdb_805,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'OFA', 'CBLOF', 'KNN', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'OFA', 'ALLM4TS', 'CNN', 'LSTMAD', 'IForest', 'TimesNet', 'USAD', 'FITS', 'TranAD', 'Donut', 'RobustPCA', 'KMeansAD', 'MCD', 'OCSVM', 'COPOD', 'HBOS', 'AutoEncoder', 'EIF', 'LOF', 'KNN', 'AnomalyTransformer', 'CBLOF']"
svdb_806,"['PCA', 'OmniAnomaly', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'EIF', 'CNN', 'COPOD', 'CBLOF', 'KNN', 'TimesNet', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'Donut', 'LOF', 'AutoEncoder', 'AnomalyTransformer']","['OFA', 'IForest', 'LSTMAD', 'KMeansAD', 'CNN', 'TimesNet', 'FITS', 'RobustPCA', 'TranAD', 'ALLM4TS', 'COPOD', 'EIF', 'MCD', 'USAD', 'Donut', 'OCSVM', 'HBOS', 'AutoEncoder', 'CBLOF', 'OmniAnomaly', 'PCA', 'LOF', 'KNN', 'AnomalyTransformer']"
svdb_807,"['MCD', 'OmniAnomaly', 'PCA', 'IForest', 'CNN', 'KMeansAD', 'HBOS', 'OFA', 'TimesNet', 'EIF', 'COPOD', 'LSTMAD', 'KNN', 'FITS', 'ALLM4TS', 'CBLOF', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'USAD', 'TranAD', 'Donut', 'LOF', 'AnomalyTransformer']","['IForest', 'PCA', 'OmniAnomaly', 'OFA', 'Donut', 'AnomalyTransformer', 'FITS', 'CNN', 'KNN', 'LOF', 'CBLOF', 'OCSVM', 'HBOS', 'AutoEncoder', 'COPOD', 'MCD', 'ALLM4TS', 'EIF', 'RobustPCA', 'TranAD', 'LSTMAD', 'USAD', 'KMeansAD', 'TimesNet']"
